SQL_ID,PLAN_HASH_VALUE,ID,OPERATION,OPTIONS,OBJECT_NAME,OPTIMIZER,COST,CPU_COST,IO_COST,TIME
dxkqgnf3f843s,3565588218,5,STATISTICS COLLECTOR,,,,,,,
dxkqgnf3f843s,3565588218,6,TABLE ACCESS,FULL,SCHEDULER$_WINDOW,,2.0,11531.0,2.0,1.0
dxkqgnf3f843s,3565588218,7,INDEX,RANGE SCAN,I_OBJ1,,1.0,8171.0,1.0,1.0
dxkqgnf3f843s,3565588218,8,INDEX,FAST FULL SCAN,I_OBJ1,,1.0,8171.0,1.0,1.0
dxkqgnf3f843s,3565588218,9,INDEX,FULL SCAN,I_USER2,,1.0,22521.0,1.0,1.0
3zqk646c0847g,2138586006,0,DELETE STATEMENT,,,CHOOSE,2.0,,,
3zqk646c0847g,2138586006,1,DELETE,,TYPE_MISC$,,,,,
3zqk646c0847g,2138586006,2,TABLE ACCESS,CLUSTER,TYPE_MISC$,,2.0,15443.0,2.0,1.0
3zqk646c0847g,2138586006,3,INDEX,UNIQUE SCAN,I_OBJ#,,1.0,8171.0,1.0,1.0
6yay90qpp8483,1964580574,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
6yay90qpp8483,1964580574,1,SORT,UNIQUE,,,3.0,36875690.0,2.0,1.0
6yay90qpp8483,1964580574,2,TABLE ACCESS,FULL,AQ$_QUEUE_SHARDS,,2.0,7121.0,2.0,1.0
8vnjxtfyy84as,1981526062,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
8vnjxtfyy84as,1981526062,1,NESTED LOOPS,,,,1.0,14621.0,1.0,1.0
8vnjxtfyy84as,1981526062,2,INDEX,SKIP SCAN,I1_QUEUE_TABLES,,1.0,8321.0,1.0,1.0
8vnjxtfyy84as,1981526062,3,INDEX,UNIQUE SCAN,AQ$_QUEUES_CHECK,,0.0,1050.0,0.0,
0spyn0r7704c1,869954730,0,SELECT STATEMENT,,,CHOOSE,,,,
0spyn0r7704c1,869954730,1,SORT,AGGREGATE,,,,,,
0spyn0r7704c1,869954730,2,MERGE JOIN,,,,,,,
0spyn0r7704c1,869954730,3,VIEW,,,,,,,
0spyn0r7704c1,869954730,4,SORT,UNIQUE,,,,,,
0spyn0r7704c1,869954730,5,VIEW,,,,,,,
0spyn0r7704c1,869954730,6,UNION-ALL,,,,,,,
0spyn0r7704c1,869954730,7,FIXED TABLE,FULL,X$KEWX_SEGMENTS,,,,,
0spyn0r7704c1,869954730,8,FIXED TABLE,FULL,X$KEWX_LOBS,,,,,
0spyn0r7704c1,869954730,9,FIXED TABLE,FULL,X$KEWX_INDEXES,,,,,
0spyn0r7704c1,869954730,10,SORT,JOIN,,,,,,
0spyn0r7704c1,869954730,11,FIXED TABLE,FULL,X$KEWX_SEGMENTS,,,,,
fp7saughyh4j4,4010731594,0,SELECT STATEMENT,,,CHOOSE,,,,
fp7saughyh4j4,4010731594,1,FIXED TABLE,FULL,X$KNLAROW,,,,,
77mtwmnd4c4pk,1589386835,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
77mtwmnd4c4pk,1589386835,1,TABLE ACCESS,FULL,OBJERROR$,,2.0,7121.0,2.0,1.0
6xa9hc5wth4r7,1722148364,0,SELECT STATEMENT,,,ALL_ROWS,2.0,,,
6xa9hc5wth4r7,1722148364,1,NESTED LOOPS,,,,2.0,20063.0,2.0,1.0
6xa9hc5wth4r7,1722148364,2,NESTED LOOPS,,,,2.0,16513.0,2.0,1.0
6xa9hc5wth4r7,1722148364,3,TABLE ACCESS,BY INDEX ROWID,USER$,,1.0,8341.0,1.0,1.0
6xa9hc5wth4r7,1722148364,4,INDEX,UNIQUE SCAN,I_USER1,,0.0,1050.0,0.0,
6xa9hc5wth4r7,1722148364,5,INDEX,RANGE SCAN,I_OBJ2,,1.0,8171.0,1.0,1.0
6xa9hc5wth4r7,1722148364,6,FIXED TABLE,FIXED INDEX,X$DIR (ind:1),,0.0,3551.0,0.0,
d3awq1p0f84rc,3466459821,0,DELETE STATEMENT,,,CHOOSE,2.0,,,
d3awq1p0f84rc,3466459821,1,DELETE,,COLTYPE$,,,,,
d3awq1p0f84rc,3466459821,2,INDEX,RANGE SCAN,I_COLTYPE1,,2.0,15243.0,2.0,1.0
acwnd12p304sc,526682409,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
acwnd12p304sc,526682409,1,FOR UPDATE,,,,,,,
acwnd12p304sc,526682409,2,BUFFER,SORT,,,,,,
acwnd12p304sc,526682409,3,TABLE ACCESS,FULL,PTT_FEATURE$,,2.0,7351.0,2.0,1.0
acwnd12p304sc,526682409,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
acwnd12p304sc,526682409,1,FOR UPDATE,,,,,,,
acwnd12p304sc,526682409,2,BUFFER,SORT,,,,,,
acwnd12p304sc,526682409,3,TABLE ACCESS,FULL,PTT_FEATURE$,,2.0,7351.0,2.0,1.0
32gdpwrjm854v,1594104003,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
32gdpwrjm854v,1594104003,1,NESTED LOOPS,,,,2.0,7321.0,2.0,1.0
32gdpwrjm854v,1594104003,2,NESTED LOOPS,,,,2.0,7321.0,2.0,1.0
32gdpwrjm854v,1594104003,3,TABLE ACCESS,FULL,BC$,,2.0,7121.0,2.0,1.0
32gdpwrjm854v,1594104003,4,INDEX,RANGE SCAN,BC_CHAIN$_PK,,0.0,200.0,0.0,
32gdpwrjm854v,1594104003,5,TABLE ACCESS,BY INDEX ROWID,BC_CHAIN$,,0.0,200.0,0.0,
3k0c6241uw582,1964643588,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
3k0c6241uw582,1964643588,1,TABLE ACCESS,BY INDEX ROWID,TRIGGER$,,1.0,8541.0,1.0,1.0
3k0c6241uw582,1964643588,2,INDEX,UNIQUE SCAN,I_TRIGGER2,,0.0,1050.0,0.0,
3k0c6241uw582,1964643588,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
3k0c6241uw582,1964643588,1,TABLE ACCESS,BY INDEX ROWID,TRIGGER$,,1.0,8541.0,1.0,1.0
3k0c6241uw582,1964643588,2,INDEX,UNIQUE SCAN,I_TRIGGER2,,0.0,1050.0,0.0,
41yz1svs945dd,3611793336,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
41yz1svs945dd,3611793336,1,SORT,UNIQUE,,,3.0,36884832.0,2.0,1.0
41yz1svs945dd,3611793336,2,TABLE ACCESS,FULL,RESOURCE_CONSUMER_GROUP$,,2.0,12881.0,2.0,1.0
41yz1svs945dd,3611793336,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
41yz1svs945dd,3611793336,1,SORT,UNIQUE,,,3.0,36884832.0,2.0,1.0
41yz1svs945dd,3611793336,2,TABLE ACCESS,FULL,RESOURCE_CONSUMER_GROUP$,,2.0,12881.0,2.0,1.0
41yz1svs945dd,3611793336,0,SELECT STATEMENT,,,CHOOSE,49.0,,,
41yz1svs945dd,3611793336,1,SORT,UNIQUE,,,49.0,,49.0,
41yz1svs945dd,3611793336,2,TABLE ACCESS,FULL,RESOURCE_CONSUMER_GROUP$,,2.0,,2.0,
55ucpvb8545g2,2939936069,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
55ucpvb8545g2,2939936069,1,INDEX,RANGE SCAN,SYS_IOT_TOP_8291,,0.0,200.0,0.0,
435hrk19qc5pa,1613050430,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
435hrk19qc5pa,1613050430,1,SORT,GROUP BY,,,,,,
435hrk19qc5pa,1613050430,2,TABLE ACCESS,BY INDEX ROWID BATCHED,SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,3,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
435hrk19qc5pa,1613050430,1,SORT,GROUP BY,,,,,,
435hrk19qc5pa,1613050430,2,TABLE ACCESS,BY INDEX ROWID BATCHED,SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,3,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
435hrk19qc5pa,1613050430,1,SORT,GROUP BY,,,,,,
435hrk19qc5pa,1613050430,2,TABLE ACCESS,BY INDEX ROWID BATCHED,SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,3,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
435hrk19qc5pa,1613050430,1,SORT,GROUP BY,,,,,,
435hrk19qc5pa,1613050430,2,TABLE ACCESS,BY INDEX ROWID BATCHED,SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,3,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
435hrk19qc5pa,1613050430,1,SORT,GROUP BY,,,,,,
435hrk19qc5pa,1613050430,2,TABLE ACCESS,BY INDEX ROWID BATCHED,SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,3,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
435hrk19qc5pa,1613050430,1,SORT,GROUP BY,,,,,,
435hrk19qc5pa,1613050430,2,TABLE ACCESS,BY INDEX ROWID BATCHED,SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
435hrk19qc5pa,1613050430,3,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
3tdf1gw7qs5su,571618936,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
3tdf1gw7qs5su,571618936,1,HASH JOIN,,,,1.0,8371.0,1.0,1.0
3tdf1gw7qs5su,571618936,2,NESTED LOOPS,,,,1.0,8371.0,1.0,1.0
3tdf1gw7qs5su,571618936,3,NESTED LOOPS,,,,1.0,8371.0,1.0,1.0
3tdf1gw7qs5su,571618936,4,STATISTICS COLLECTOR,,,,,,,
3tdf1gw7qs5su,571618936,5,TABLE ACCESS,BY INDEX ROWID BATCHED,REFCON$,,0.0,200.0,0.0,
3tdf1gw7qs5su,571618936,6,INDEX,RANGE SCAN,I_REFCON1,,0.0,200.0,0.0,
3tdf1gw7qs5su,571618936,7,INDEX,RANGE SCAN,I_OBJ3,,1.0,8171.0,1.0,1.0
3tdf1gw7qs5su,571618936,8,TABLE ACCESS,BY INDEX ROWID,OBJ$,,1.0,8171.0,1.0,1.0
3tdf1gw7qs5su,571618936,9,TABLE ACCESS,FULL,OBJ$,,1.0,8171.0,1.0,1.0
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,2.0,15483.0,2.0,1.0
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,8171.0,1.0,1.0
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,2.0,15483.0,2.0,1.0
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,8171.0,1.0,1.0
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,2.0,15483.0,2.0,1.0
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,8171.0,1.0,1.0
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,2.0,15483.0,2.0,1.0
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,8171.0,1.0,1.0
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,2.0,15483.0,2.0,1.0
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,8171.0,1.0,1.0
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,2.0,15483.0,2.0,1.0
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,8171.0,1.0,1.0
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,1.0,,1.0,
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,,1.0,
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,2.0,15483.0,2.0,1.0
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,8171.0,1.0,1.0
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,2.0,15483.0,2.0,1.0
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,8171.0,1.0,1.0
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,2.0,15483.0,2.0,1.0
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,8171.0,1.0,1.0
asvzxj61dc5vs,3028786551,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
asvzxj61dc5vs,3028786551,1,TABLE ACCESS,BY INDEX ROWID,FIXED_OBJ$,,2.0,15483.0,2.0,1.0
asvzxj61dc5vs,3028786551,2,INDEX,UNIQUE SCAN,I_FIXED_OBJ$_OBJ#,,1.0,8171.0,1.0,1.0
bkfzsyh5ah6ak,4095088288,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
bkfzsyh5ah6ak,4095088288,1,TABLE ACCESS,FULL,AQ$_DURABLE_SUBS,,2.0,7121.0,2.0,1.0
bkfzsyh5ah6ak,4095088288,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
bkfzsyh5ah6ak,4095088288,1,TABLE ACCESS,FULL,AQ$_DURABLE_SUBS,,2.0,7121.0,2.0,1.0
9x2prazfz86dz,2357590557,0,SELECT STATEMENT,,,CHOOSE,451.0,,,
9x2prazfz86dz,2357590557,1,SORT,UNIQUE,,,451.0,15176893.0,451.0,1.0
9x2prazfz86dz,2357590557,2,UNION-ALL,,,,,,,
9x2prazfz86dz,2357590557,3,HASH JOIN,,,,433.0,13302407.0,433.0,1.0
9x2prazfz86dz,2357590557,4,TABLE ACCESS,FULL,SEG$,,9.0,971750.0,9.0,1.0
9x2prazfz86dz,2357590557,5,TABLE ACCESS,FULL,TAB$,,424.0,11542306.0,424.0,1.0
9x2prazfz86dz,2357590557,6,HASH JOIN,,,,14.0,1779752.0,14.0,1.0
9x2prazfz86dz,2357590557,7,NESTED LOOPS,,,,14.0,1779752.0,14.0,1.0
9x2prazfz86dz,2357590557,8,STATISTICS COLLECTOR,,,,,,,
9x2prazfz86dz,2357590557,9,HASH JOIN,,,,13.0,1770580.0,13.0,1.0
9x2prazfz86dz,2357590557,10,TABLE ACCESS,FULL,SEG$,,9.0,971750.0,9.0,1.0
9x2prazfz86dz,2357590557,11,TABLE ACCESS,FULL,TABPART$,,4.0,162380.0,4.0,1.0
9x2prazfz86dz,2357590557,12,TABLE ACCESS,CLUSTER,TAB$,,1.0,9171.0,1.0,1.0
9x2prazfz86dz,2357590557,13,INDEX,UNIQUE SCAN,I_OBJ#,,0.0,1900.0,0.0,
9x2prazfz86dz,2357590557,14,TABLE ACCESS,FULL,TAB$,,1.0,9171.0,1.0,1.0
9x2prazfz86dz,2357590557,15,HASH JOIN,,,,4.0,94734.0,4.0,1.0
9x2prazfz86dz,2357590557,16,NESTED LOOPS,,,,4.0,94734.0,4.0,1.0
9x2prazfz86dz,2357590557,17,STATISTICS COLLECTOR,,,,,,,
9x2prazfz86dz,2357590557,18,HASH JOIN,,,,3.0,85563.0,3.0,1.0
9x2prazfz86dz,2357590557,19,NESTED LOOPS,,,,3.0,85563.0,3.0,1.0
9x2prazfz86dz,2357590557,20,STATISTICS COLLECTOR,,,,,,,
9x2prazfz86dz,2357590557,21,NESTED LOOPS,,,,2.0,77201.0,2.0,1.0
9x2prazfz86dz,2357590557,22,TABLE ACCESS,FULL,TABSUBPART$,,2.0,16401.0,2.0,1.0
9x2prazfz86dz,2357590557,23,TABLE ACCESS,CLUSTER,SEG$,,0.0,1900.0,0.0,
9x2prazfz86dz,2357590557,24,INDEX,UNIQUE SCAN,I_FILE#_BLOCK#,,0.0,1900.0,0.0,
9x2prazfz86dz,2357590557,25,TABLE ACCESS,BY INDEX ROWID,TABCOMPART$,,1.0,8361.0,1.0,1.0
9x2prazfz86dz,2357590557,26,INDEX,UNIQUE SCAN,I_TABCOMPART$,,0.0,1050.0,0.0,
9x2prazfz86dz,2357590557,27,TABLE ACCESS,FULL,TABCOMPART$,,1.0,8361.0,1.0,1.0
9x2prazfz86dz,2357590557,28,TABLE ACCESS,CLUSTER,TAB$,,1.0,9171.0,1.0,1.0
9x2prazfz86dz,2357590557,29,INDEX,UNIQUE SCAN,I_OBJ#,,0.0,1900.0,0.0,
9x2prazfz86dz,2357590557,30,TABLE ACCESS,FULL,TAB$,,1.0,9171.0,1.0,1.0
9x2prazfz86dz,2357590557,0,SELECT STATEMENT,,,CHOOSE,547.0,,,
9x2prazfz86dz,2357590557,1,SORT,UNIQUE,,,547.0,22670026.0,546.0,1.0
9x2prazfz86dz,2357590557,2,UNION-ALL,,,,,,,
9x2prazfz86dz,2357590557,3,HASH JOIN,,,,468.0,16986235.0,468.0,1.0
9x2prazfz86dz,2357590557,4,TABLE ACCESS,FULL,SEG$,,36.0,4441786.0,36.0,1.0
9x2prazfz86dz,2357590557,5,TABLE ACCESS,FULL,TAB$,,432.0,11755950.0,432.0,1.0
9x2prazfz86dz,2357590557,6,HASH JOIN,,,,42.0,5335155.0,42.0,1.0
9x2prazfz86dz,2357590557,7,NESTED LOOPS,,,,42.0,5335155.0,42.0,1.0
9x2prazfz86dz,2357590557,8,STATISTICS COLLECTOR,,,,,,,
9x2prazfz86dz,2357590557,9,HASH JOIN,,,,41.0,5325983.0,41.0,1.0
9x2prazfz86dz,2357590557,10,TABLE ACCESS,FULL,SEG$,,36.0,4441786.0,36.0,1.0
9x2prazfz86dz,2357590557,11,TABLE ACCESS,FULL,TABPART$,,5.0,235497.0,5.0,1.0
9x2prazfz86dz,2357590557,12,TABLE ACCESS,CLUSTER,TAB$,,1.0,9171.0,1.0,1.0
9x2prazfz86dz,2357590557,13,INDEX,UNIQUE SCAN,I_OBJ#,,0.0,1900.0,0.0,
9x2prazfz86dz,2357590557,14,TABLE ACCESS,FULL,TAB$,,1.0,9171.0,1.0,1.0
9x2prazfz86dz,2357590557,15,HASH JOIN,,,,36.0,348636.0,36.0,1.0
9x2prazfz86dz,2357590557,16,NESTED LOOPS,,,,36.0,348636.0,36.0,1.0
9x2prazfz86dz,2357590557,17,STATISTICS COLLECTOR,,,,,,,
9x2prazfz86dz,2357590557,18,HASH JOIN,,,,35.0,339465.0,35.0,1.0
9x2prazfz86dz,2357590557,19,NESTED LOOPS,,,,35.0,339465.0,35.0,1.0
9x2prazfz86dz,2357590557,20,STATISTICS COLLECTOR,,,,,,,
9x2prazfz86dz,2357590557,21,HASH JOIN,,,,34.0,331104.0,34.0,1.0
9x2prazfz86dz,2357590557,22,NESTED LOOPS,,,,34.0,331104.0,34.0,1.0
9x2prazfz86dz,2357590557,23,STATISTICS COLLECTOR,,,,,,,
9x2prazfz86dz,2357590557,24,TABLE ACCESS,FULL,TABSUBPART$,,2.0,16401.0,2.0,1.0
9x2prazfz86dz,2357590557,25,TABLE ACCESS,CLUSTER,SEG$,,1.0,9834.0,1.0,1.0
9x2prazfz86dz,2357590557,26,INDEX,UNIQUE SCAN,I_FILE#_BLOCK#,,0.0,1900.0,0.0,
9x2prazfz86dz,2357590557,27,TABLE ACCESS,FULL,SEG$,,1.0,9834.0,1.0,1.0
9x2prazfz86dz,2357590557,28,TABLE ACCESS,BY INDEX ROWID,TABCOMPART$,,1.0,8361.0,1.0,1.0
9x2prazfz86dz,2357590557,29,INDEX,UNIQUE SCAN,I_TABCOMPART$,,0.0,1050.0,0.0,
9x2prazfz86dz,2357590557,30,TABLE ACCESS,FULL,TABCOMPART$,,1.0,8361.0,1.0,1.0
9x2prazfz86dz,2357590557,31,TABLE ACCESS,CLUSTER,TAB$,,1.0,9171.0,1.0,1.0
9x2prazfz86dz,2357590557,32,INDEX,UNIQUE SCAN,I_OBJ#,,0.0,1900.0,0.0,
9x2prazfz86dz,2357590557,33,TABLE ACCESS,FULL,TAB$,,1.0,9171.0,1.0,1.0
a3qq272c786ff,3154421282,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
a3qq272c786ff,3154421282,1,NESTED LOOPS,OUTER,,,2.0,17123.0,2.0,1.0
a3qq272c786ff,3154421282,2,TABLE ACCESS,BY INDEX ROWID,ATSK$_SETTINGS,,1.0,8401.0,1.0,1.0
a3qq272c786ff,3154421282,3,INDEX,UNIQUE SCAN,ATSK$_SETTINGS_PK,,0.0,1050.0,0.0,
a3qq272c786ff,3154421282,4,TABLE ACCESS,BY INDEX ROWID,ATSK$_SCHEDULE_CONTROL,,1.0,8721.0,1.0,1.0
a3qq272c786ff,3154421282,5,INDEX,UNIQUE SCAN,ATSK$_SCHEDULE_CONTROL_PK,,0.0,1150.0,0.0,
a3qq272c786ff,3154421282,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
a3qq272c786ff,3154421282,1,NESTED LOOPS,OUTER,,,2.0,17123.0,2.0,1.0
a3qq272c786ff,3154421282,2,TABLE ACCESS,BY INDEX ROWID,ATSK$_SETTINGS,,1.0,8401.0,1.0,1.0
a3qq272c786ff,3154421282,3,INDEX,UNIQUE SCAN,ATSK$_SETTINGS_PK,,0.0,1050.0,0.0,
a3qq272c786ff,3154421282,4,TABLE ACCESS,BY INDEX ROWID,ATSK$_SCHEDULE_CONTROL,,1.0,8721.0,1.0,1.0
a3qq272c786ff,3154421282,5,INDEX,UNIQUE SCAN,ATSK$_SCHEDULE_CONTROL_PK,,0.0,1150.0,0.0,
g7mt7ptq286u7,0,0,INSERT STATEMENT,,,CHOOSE,1.0,,,
g7mt7ptq286u7,0,1,LOAD TABLE CONVENTIONAL,,SEG$,,,,,
5n0t3uxw307bd,3511996411,0,DELETE STATEMENT,,,CHOOSE,2.0,,,
5n0t3uxw307bd,3511996411,1,DELETE,,IND$,,,,,
5n0t3uxw307bd,3511996411,2,TABLE ACCESS,CLUSTER,IND$,,2.0,15463.0,2.0,1.0
5n0t3uxw307bd,3511996411,3,INDEX,UNIQUE SCAN,I_OBJ#,,1.0,8171.0,1.0,1.0
f3djt4g0bs7bj,4284504082,0,SELECT STATEMENT,,,ALL_ROWS,2.0,,,
f3djt4g0bs7bj,4284504082,1,TABLE ACCESS,FULL,AQ$_SUBSCRIBER_TABLE,,2.0,7722.0,2.0,1.0
f3djt4g0bs7bj,4284504082,0,SELECT STATEMENT,,,ALL_ROWS,2.0,,,
f3djt4g0bs7bj,4284504082,1,TABLE ACCESS,FULL,AQ$_SUBSCRIBER_TABLE,,2.0,7722.0,2.0,1.0
d1sv8jh4ac7mk,1111069343,0,SELECT STATEMENT,,,CHOOSE,46.0,,,
d1sv8jh4ac7mk,1111069343,1,VIEW,,,,46.0,151612224.0,42.0,1.0
d1sv8jh4ac7mk,1111069343,2,COUNT,,,,,,,
d1sv8jh4ac7mk,1111069343,3,VIEW,,,,46.0,151612224.0,42.0,1.0
d1sv8jh4ac7mk,1111069343,4,SORT,ORDER BY,,,46.0,151612224.0,42.0,1.0
d1sv8jh4ac7mk,1111069343,5,VIEW,,ALL_TAB_PARTITIONS,,45.0,113789225.0,42.0,1.0
d1sv8jh4ac7mk,1111069343,6,UNION-ALL,,,,,,,
d1sv8jh4ac7mk,1111069343,7,WINDOW,SORT,,,21.0,37978202.0,20.0,1.0
d1sv8jh4ac7mk,1111069343,8,FILTER,,,,,,,
d1sv8jh4ac7mk,1111069343,9,HASH JOIN,,,,17.0,133603.0,17.0,1.0
d1sv8jh4ac7mk,1111069343,10,NESTED LOOPS,,,,17.0,133603.0,17.0,1.0
d1sv8jh4ac7mk,1111069343,11,STATISTICS COLLECTOR,,,,,,,
d1sv8jh4ac7mk,1111069343,12,HASH JOIN,,,,16.0,125261.0,16.0,1.0
d1sv8jh4ac7mk,1111069343,13,NESTED LOOPS,,,,16.0,125261.0,16.0,1.0
d1sv8jh4ac7mk,1111069343,14,STATISTICS COLLECTOR,,,,,,,
d1sv8jh4ac7mk,1111069343,15,NESTED LOOPS,OUTER,,,15.0,116500.0,15.0,1.0
d1sv8jh4ac7mk,1111069343,16,HASH JOIN,OUTER,,,15.0,115450.0,15.0,1.0
d1sv8jh4ac7mk,1111069343,17,NESTED LOOPS,OUTER,,,15.0,115450.0,15.0,1.0
d1sv8jh4ac7mk,1111069343,18,STATISTICS COLLECTOR,,,,,,,
d1sv8jh4ac7mk,1111069343,19,HASH JOIN,,,,14.0,105919.0,14.0,1.0
d1sv8jh4ac7mk,1111069343,20,NESTED LOOPS,,,,14.0,105919.0,14.0,1.0
d1sv8jh4ac7mk,1111069343,21,STATISTICS COLLECTOR,,,,,,,
d1sv8jh4ac7mk,1111069343,22,HASH JOIN,,,,13.0,95832.0,13.0,1.0
d1sv8jh4ac7mk,1111069343,23,NESTED LOOPS,,,,13.0,95832.0,13.0,1.0
d1sv8jh4ac7mk,1111069343,24,STATISTICS COLLECTOR,,,,,,,
d1sv8jh4ac7mk,1111069343,25,NESTED LOOPS,OUTER,,,12.0,86707.0,12.0,1.0
d1sv8jh4ac7mk,1111069343,26,INDEX,SKIP SCAN,I_OBJ2,,12.0,85657.0,12.0,1.0
d1sv8jh4ac7mk,1111069343,27,INDEX,RANGE SCAN,I_IMSVC1,,0.0,1050.0,0.0,
d1sv8jh4ac7mk,1111069343,28,TABLE ACCESS,BY INDEX ROWID,TABPART$,,1.0,9125.0,1.0,1.0
d1sv8jh4ac7mk,1111069343,29,INDEX,UNIQUE SCAN,I_TABPART_OBJ$,,0.0,1050.0,0.0,
d1sv8jh4ac7mk,1111069343,30,TABLE ACCESS,FULL,TABPART$,,1.0,9125.0,1.0,1.0
